SPREFID,USUBJID,SEX,MISPEC,MISEVTXT,MISEV,MIORRES,MIRESCAT,MIDY,trial_set_description
T103112-8,T103112-8-0007,M,"LYMPH NODE, ILIAC","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0007,M,SKIN,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, PITUITARY","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,URETER,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, SALIVARY, PAROTID","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,HEART,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,KIDNEY,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"LARGE INTESTINE, COLON","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, COAGULATING","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, MAMMARY","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"LARGE INTESTINE, CECUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,SPINAL CORD,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, HARDERIAN","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,THYMUS,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, LACRIMAL","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,STOMACH,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,LARYNX,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"BONE, STERNUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"BONE MARROW, FEMUR","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"LYMPH NODE, MESENTERIC","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"SMALL INTESTINE, ILEUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"SMALL INTESTINE, JEJUNUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,TONGUE,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,EYE,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, PARATHYROID","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, SALIVARY, SUBLINGUAL","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, THYROID","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,LUNG,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, SEMINAL VESICLE","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,LIVER,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"NERVE, OPTIC","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,ESOPHAGUS,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"LYMPH NODE, ILIAC","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,EPIDIDYMIS,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, PROSTATE","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,SPLEEN,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"GLAND, ADRENAL","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"NERVE, SCIATIC","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,SKIN,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,BRAIN,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"MUSCLE, SKELETAL","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,TESTIS,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"BONE MARROW, STERNUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,PANCREAS,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,SKIN,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"SMALL INTESTINE, DUODENUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,URINARY BLADDER,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"LARGE INTESTINE, RECTUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"BONE, FEMUR","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,TRACHEA,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"ARTERY, AORTA","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,PEYER'S PATCH,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0010,M,"LYMPH NODE, MANDIBULAR","",,HEMORRHAGE,NON-NEOPLASTIC,31,CG
T103112-8,T103112-8-0095,F,"GLAND, SALIVARY, SUBMANDIBULAR","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"NERVE, SCIATIC","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"GLAND, SALIVARY, SUBLINGUAL","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"GLAND, PARATHYROID","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,THYMUS,MINIMAL,1,HEMORRHAGE,NON-NEOPLASTIC,32,CG
T103112-8,T103112-8-0095,F,"LYMPH NODE, MANDIBULAR","",,HEMORRHAGE,NON-NEOPLASTIC,32,CG
T103112-8,T103112-8-0095,F,OVARY,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"BONE, FEMUR","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,URETER,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,URINARY BLADDER,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,LUNG,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"LYMPH NODE, MESENTERIC","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"NERVE, OPTIC","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,PANCREAS,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,EYE,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,LARYNX,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"GLAND, LACRIMAL","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"GLAND, SALIVARY, PAROTID","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"LARGE INTESTINE, CECUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,VAGINA,"",,Cycle Proestrus,NON-NEOPLASTIC,32,CG
T103112-8,T103112-8-0095,F,BRAIN,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,ESOPHAGUS,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,TRACHEA,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,OVIDUCT,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,HEART,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"MUSCLE, SKELETAL","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,SPINAL CORD,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,SKIN,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"SMALL INTESTINE, ILEUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,SPLEEN,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"BONE MARROW, FEMUR","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"BONE, STERNUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"GLAND, MAMMARY","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,STOMACH,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,TONGUE,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"GLAND, THYROID","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"LARGE INTESTINE, RECTUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,LIVER,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,KIDNEY,MINIMAL,1,BASOPHILIA,NON-NEOPLASTIC,32,CG
T103112-8,T103112-8-0095,F,"LYMPH NODE, ILIAC","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"GLAND, ADRENAL",MILD,2,METAPLASIA,NON-NEOPLASTIC,32,CG
T103112-8,T103112-8-0095,F,"ARTERY, AORTA","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"GLAND, PITUITARY","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,PEYER'S PATCH,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"SMALL INTESTINE, DUODENUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"SMALL INTESTINE, JEJUNUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,"GLAND, HARDERIAN","",,INFLAMMATION,NON-NEOPLASTIC,32,CG
T103112-8,T103112-8-0095,F,"LARGE INTESTINE, COLON","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,SKIN,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0095,F,UTERUS,MINIMAL,1,METAPLASIA,NON-NEOPLASTIC,32,CG
T103112-8,T103112-8-0095,F,"GLAND, ADRENAL",MILD,2,VACUOLATION,NON-NEOPLASTIC,32,CG
T103112-8,T103112-8-0095,F,"BONE MARROW, STERNUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0008,M,"BONE MARROW, STERNUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, MAMMARY","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, SALIVARY, PAROTID","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,PEYER'S PATCH,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,TONGUE,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"BONE MARROW, FEMUR","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"LARGE INTESTINE, RECTUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,SKIN,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,BRAIN,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,PANCREAS,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,LIVER,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"NERVE, OPTIC","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,EYE,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,KIDNEY,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,SKIN,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, ADRENAL","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, SALIVARY, SUBLINGUAL","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"LYMPH NODE, MESENTERIC","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,URETER,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, PITUITARY","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,HEART,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,STOMACH,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,TESTIS,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"LYMPH NODE, ILIAC","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,URINARY BLADDER,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,LARYNX,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"BONE, STERNUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"SMALL INTESTINE, JEJUNUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"LARGE INTESTINE, COLON","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,LUNG,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"MUSCLE, SKELETAL","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"SMALL INTESTINE, ILEUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, SEMINAL VESICLE","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, COAGULATING","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"LARGE INTESTINE, CECUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,SPLEEN,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, PARATHYROID","",,,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, LACRIMAL","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, PROSTATE","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"SMALL INTESTINE, DUODENUM","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,ESOPHAGUS,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,SPINAL CORD,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,TRACHEA,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"LYMPH NODE, MANDIBULAR","",,HEMORRHAGE,NON-NEOPLASTIC,31,CG
T103112-8,T103112-8-0008,M,"ARTERY, AORTA","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"BONE, FEMUR","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,EPIDIDYMIS,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, HARDERIAN","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"GLAND, THYROID","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,"NERVE, SCIATIC","",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0008,M,THYMUS,"",,UNREMARKABLE,,31,CG
T103112-8,T103112-8-0099,F,"LYMPH NODE, MESENTERIC","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,PANCREAS,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,PEYER'S PATCH,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"SMALL INTESTINE, JEJUNUM","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"LARGE INTESTINE, RECTUM","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"LYMPH NODE, MANDIBULAR","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,STOMACH,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,LIVER,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,SPLEEN,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,TRACHEA,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,KIDNEY,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"LYMPH NODE, ILIAC","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"BONE MARROW, FEMUR","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,SKIN,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"SMALL INTESTINE, ILEUM","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,THYMUS,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"GLAND, PARATHYROID","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,SKIN,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,LUNG,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"MUSCLE, SKELETAL","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"GLAND, ADRENAL","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,SPINAL CORD,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"GLAND, SALIVARY, SUBLINGUAL","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"GLAND, THYROID","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,OVIDUCT,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,TONGUE,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,BRAIN,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"NERVE, SCIATIC","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,URINARY BLADDER,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"GLAND, LACRIMAL","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"GLAND, MAMMARY","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,HEART,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"ARTERY, AORTA","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"BONE, STERNUM","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,ESOPHAGUS,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"LARGE INTESTINE, COLON","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"SMALL INTESTINE, DUODENUM","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"GLAND, HARDERIAN","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"LARGE INTESTINE, CECUM","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,OVARY,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,URETER,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"BONE MARROW, STERNUM","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"GLAND, PITUITARY","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"GLAND, SALIVARY, PAROTID","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,VAGINA,"",,Cycle Diestrus,NON-NEOPLASTIC,35,CG
T103112-8,T103112-8-0099,F,"BONE, FEMUR","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"GLAND, SALIVARY, SUBMANDIBULAR","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,UTERUS,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,LARYNX,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,EYE,"",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0099,F,"NERVE, OPTIC","",,UNREMARKABLE,,35,CG
T103112-8,T103112-8-0001,M,"NERVE, SCIATIC","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"BONE MARROW, FEMUR","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, COAGULATING","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,PEYER'S PATCH,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,SKIN,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"BONE, FEMUR","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, SALIVARY, PAROTID","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"LYMPH NODE, MANDIBULAR","",,HEMORRHAGE,NON-NEOPLASTIC,30,CG
T103112-8,T103112-8-0001,M,"LYMPH NODE, MESENTERIC","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"SMALL INTESTINE, DUODENUM","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,LIVER,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, PARATHYROID","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"LARGE INTESTINE, RECTUM","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, SALIVARY, SUBLINGUAL","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,EYE,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, ADRENAL","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"MUSCLE, SKELETAL","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,TONGUE,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,LARYNX,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"SMALL INTESTINE, JEJUNUM","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, LACRIMAL","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"LARGE INTESTINE, CECUM","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,SPLEEN,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"BONE MARROW, STERNUM","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,KIDNEY,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,TESTIS,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,TRACHEA,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,URETER,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,LIVER,MINIMAL,1,FIBROSIS,NON-NEOPLASTIC,30,CG
T103112-8,T103112-8-0001,M,"LYMPH NODE, ILIAC","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,SPINAL CORD,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,EPIDIDYMIS,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,ESOPHAGUS,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, THYROID","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,PANCREAS,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"SMALL INTESTINE, ILEUM","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"LARGE INTESTINE, COLON","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,SKIN,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, HARDERIAN","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, PROSTATE","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"ARTERY, AORTA","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, MAMMARY","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, PITUITARY","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"NERVE, OPTIC","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,STOMACH,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,THYMUS,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"BONE, STERNUM","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,HEART,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,LUNG,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,URINARY BLADDER,MINIMAL,1,NECROSIS,NON-NEOPLASTIC,30,CG
T103112-8,T103112-8-0001,M,BRAIN,"",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0001,M,"GLAND, SEMINAL VESICLE","",,UNREMARKABLE,,30,CG
T103112-8,T103112-8-0097,F,"GLAND, SALIVARY, SUBMANDIBULAR","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"LYMPH NODE, MANDIBULAR","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"SMALL INTESTINE, JEJUNUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,SKIN,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"SMALL INTESTINE, DUODENUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"LYMPH NODE, MESENTERIC","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,LUNG,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,THYMUS,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"GLAND, PITUITARY","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,HEART,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,LARYNX,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,OVIDUCT,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"BONE MARROW, STERNUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"BONE, FEMUR","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"GLAND, HARDERIAN","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,OVARY,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,URETER,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"ARTERY, AORTA","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"MUSCLE, SKELETAL","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,SPLEEN,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"GLAND, LACRIMAL","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"SMALL INTESTINE, ILEUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,TRACHEA,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"GLAND, PARATHYROID","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"LARGE INTESTINE, CECUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"BONE, STERNUM","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"GLAND, THYROID","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,"GLAND, ADRENAL","",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,LIVER,"",,UNREMARKABLE,,32,CG
T103112-8,T103112-8-0097,F,URINARY BLADDER,"",,UNREMARKABLE,,32,CG
