SPREFID,USUBJID,CLLOC,STUDY_WEEK,CLORRES,CLRESCAT,CLSTAT,CLREASND,CLCAT,CLSEV,CLRFTDTC,CLTPTNUM,CLDY,SEX,trial_set_description
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-05 10:27:28.000,2,17,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-03-26 10:33:00.000,2,7,M,CG
T103815-8,T103815-8-0010,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology Pupil Reflex,,2018-03-16 07:57:24.000,4,-4,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-09 10:51:26.000,2,21,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-15 07:44:44.000,1,27,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-18 10:07:32.000,2,30,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-07 11:25:56.000,2,19,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-03-28 11:05:45.000,2,9,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-03-30 10:33:49.000,1,11,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-02 10:06:42.000,1,14,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-04 08:29:39.000,1,16,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-14 09:26:35.000,2,26,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-18 08:37:26.000,1,30,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-11 10:38:00.000,2,23,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Open-Field Observation,,2018-04-16 12:18:12.000,3,28,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-10 10:38:57.000,2,22,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-13 08:30:59.000,1,25,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-16 13:47:58.000,2,28,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-15 09:16:07.000,2,27,M,CG
T103815-8,T103815-8-0010,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology with Ophthalmoscope,,2018-04-13 10:28:08.000,6,25,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-11 07:46:47.000,1,23,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Open-Field Observation,,2018-04-02 10:06:43.000,3,14,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-10 07:58:03.000,1,22,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-14 07:52:53.000,1,26,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-17 11:45:18.000,2,29,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-12 12:49:00.000,2,24,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-09 08:03:47.000,1,21,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-16 12:18:11.000,1,28,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Open-Field Observation,,2018-04-09 08:03:48.000,3,21,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-03-21 10:37:32.000,2,2,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-03-20 10:22:54.000,2,1,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-03-25 07:20:17.000,1,6,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-03-24 07:18:12.000,1,5,M,CG
T103815-8,T103815-8-0010,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology Pupil Reflex,,2018-04-13 10:27:36.000,4,25,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-13 09:55:28.000,2,25,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-17 10:04:25.000,1,29,M,CG
T103815-8,T103815-8-0010,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology Slit-Lamp Observation,,2018-04-13 10:28:36.000,5,25,M,CG
T103815-8,T103815-8-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2018-04-12 10:52:39.000,1,24,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-26 07:23:19.000,1,14,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-25 07:17:24.000,1,13,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-29 07:29:42.000,1,17,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-24 07:15:40.000,1,12,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-28 11:05:40.000,2,16,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-01 12:58:51.000,2,20,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-20 10:22:44.000,2,8,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-31 09:31:07.000,2,19,M,CG
T103815-8,T103815-8-0001,,1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2018-03-16 07:54:56.000,1,4,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-27 10:07:05.000,2,15,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-23 07:53:28.000,1,11,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-30 13:15:25.000,2,18,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-22 07:20:26.000,1,10,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-26 10:32:55.000,2,14,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-29 10:05:36.000,2,17,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-25 08:58:34.000,2,13,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-21 07:44:09.000,1,9,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-24 09:11:16.000,2,12,M,CG
T103815-8,T103815-8-0001,,1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2018-03-19 07:45:32.000,1,7,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-22 09:42:42.000,2,10,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-23 10:38:51.000,2,11,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-28 08:15:14.000,1,16,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-31 06:58:36.000,1,19,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-01 10:44:50.000,1,20,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-27 07:15:35.000,1,15,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2018-03-26 07:23:20.000,1,14,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-20 07:12:34.000,1,8,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-30 10:27:23.000,1,18,M,CG
T103815-8,T103815-8-0001,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-03-21 10:37:26.000,2,9,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-11 10:37:54.000,2,30,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-13 08:26:24.000,1,32,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2018-04-16 12:14:16.000,1,35,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-10 10:38:50.000,2,29,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-16 13:47:54.000,2,35,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-05 08:41:45.000,1,24,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-09 10:51:19.000,2,28,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-15 07:41:39.000,1,34,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2018-04-13 10:18:42.000,1,32,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-03 08:09:46.000,1,22,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-08 09:47:12.000,2,27,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-13 09:55:24.000,2,32,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-02 10:02:56.000,1,21,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-04 08:24:35.000,1,23,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-07 11:25:50.000,2,26,M,CG
T103815-8,T103815-8-0001,,6,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-17 09:58:18.000,1,36,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2018-04-13 10:18:44.000,1,32,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-06 10:12:18.000,2,25,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-05 10:27:22.000,2,24,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-12 10:46:48.000,1,31,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-15 09:16:03.000,2,34,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2018-04-13 10:18:43.000,1,32,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-04 10:15:27.000,2,23,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2018-04-02 10:02:56.000,1,21,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-14 07:40:46.000,1,33,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-03 10:15:34.000,2,22,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-10 07:52:12.000,1,29,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-11 07:39:59.000,1,30,M,CG
T103815-8,T103815-8-0001,,6,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-17 11:45:18.000,2,36,M,CG
T103815-8,T103815-8-0001,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-02 13:02:22.000,2,21,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-08 06:49:02.000,1,27,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-12 12:48:57.000,2,31,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2018-04-09 07:56:33.000,1,28,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-07 08:53:38.000,1,26,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-09 07:56:33.000,1,28,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-16 12:14:15.000,1,35,M,CG
T103815-8,T103815-8-0001,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-06 07:16:05.000,1,25,M,CG
T103815-8,T103815-8-0001,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2018-04-14 09:26:31.000,2,33,M,CG
T103815-8,T103815-8-0001,,1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2018-03-16 08:09:28.000,1,4,M,CG
T103815-8,T103815-8-0001,,1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2018-03-16 08:09:26.000,1,4,M,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-13 06:57:18.000,1,23,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-15 08:30:18.000,2,25,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2017-04-13 10:09:14.000,3,23,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-08 09:32:59.000,1,18,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-17 06:26:29.000,1,27,F,CG
T103239-8,T103239-8-0075,,-1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2017-03-17 06:26:51.000,3,-5,F,CG
T103239-8,T103239-8-0075,,-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2017-03-20 10:25:17.000,3,-2,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-11 06:42:05.000,1,21,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-12 06:34:17.000,1,22,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-14 08:41:07.000,2,24,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2017-04-06 06:32:28.000,3,16,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-07 09:41:09.000,2,17,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-13 09:25:29.000,2,23,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-16 06:35:37.000,1,26,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-09 10:07:00.000,1,19,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-10 09:18:21.000,1,20,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2017-04-13 06:57:18.000,3,23,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2017-04-13 10:27:18.000,3,23,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-15 06:39:51.000,1,25,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2017-03-23 06:30:09.000,3,2,F,CG
T103239-8,T103239-8-0075,,-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2017-03-20 10:25:16.000,3,-2,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-08 11:40:26.000,2,18,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-12 08:52:44.000,2,22,F,CG
T103239-8,T103239-8-0075,,-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2017-03-20 10:08:36.000,3,-2,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-09 11:39:11.000,2,19,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-14 06:16:37.000,1,24,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-16 08:32:00.000,2,26,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-10 11:18:24.000,2,20,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-11 09:03:55.000,2,21,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2017-03-30 06:51:02.000,3,9,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2017-04-13 10:27:17.000,3,23,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-31 08:18:56.000,1,10,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-26 09:00:29.000,2,5,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-24 09:32:08.000,2,3,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-25 09:06:12.000,2,4,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-01 06:55:39.000,1,11,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-02 06:53:55.000,1,12,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-27 09:43:38.000,2,6,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-25 06:20:05.000,1,4,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-29 09:39:16.000,2,8,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-23 09:04:42.000,2,2,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-26 06:26:52.000,1,5,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-28 09:44:28.000,2,7,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-22 11:01:16.000,2,1,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-30 09:47:54.000,2,9,F,CG
T103239-8,T103239-8-0075,,-1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-16 06:59:23.000,3,-6,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-24 08:07:04.000,1,3,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-27 07:09:52.000,1,6,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-28 07:24:49.000,1,7,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-29 06:49:45.000,1,8,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-31 11:29:39.000,2,10,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-30 06:51:02.000,1,9,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-01 09:40:35.000,2,11,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-23 06:30:10.000,1,2,F,CG
T103239-8,T103239-8-0075,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-03-22 08:13:48.000,1,1,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-18 09:01:37.000,2,28,F,CG
T103239-8,T103239-8-0075,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-04 09:44:52.000,2,14,F,CG
T103239-8,T103239-8-0075,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-20 09:04:13.000,1,30,F,CG
T103239-8,T103239-8-0075,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-17 08:59:19.000,2,27,F,CG
T103239-8,T103239-8-0075,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-05 09:59:24.000,2,15,F,CG
T103239-8,T103239-8-0075,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2017-04-20 10:34:25.000,2,30,F,CG
