SPREFID,USUBJID,OMEXCLFL,OMSTAT,OMREASND,OMTESTCD,OMTEST,OMSPEC,OMSTRES,OMSTRESU,OMDY,SEX,trial_set_description
HCD-03,HCD-03-0079,,,,WEIGHT,Weight,HEART,0.864,g,32,F,CG
HCD-03,HCD-03-0079,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.93732,%,32,F,CG
HCD-03,HCD-03-0079,,,,WEIGHT,Weight,BRAIN,1.877,g,32,F,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.14282,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,THYMUS,0.497,g,44,M,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.16293,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,SPLEEN,0.567,g,44,M,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01983,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.069,g,44,M,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.2204,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",0.767,g,44,M,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.23075,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.803,g,44,M,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.3658,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,EPIDIDYMIS,1.273,g,44,M,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,TESTIS,0.96264,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,TESTIS,3.35,g,44,M,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.71092,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,KIDNEY,2.474,g,44,M,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.658,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,LIVER,12.73,g,44,M,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33736,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,HEART,1.174,g,44,M,CG
HCD-03,HCD-03-0014,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.5523,%,44,M,CG
HCD-03,HCD-03-0014,,,,WEIGHT,Weight,BRAIN,1.922,g,44,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.1552,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,THYMUS,0.445,g,30,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.24239,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,SPLEEN,0.695,g,30,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.0286,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.082,g,30,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.34702,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",0.995,g,30,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.2539,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.728,g,30,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.37631,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,EPIDIDYMIS,1.079,g,30,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.2684,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,TESTIS,3.637,g,30,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.85272,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,KIDNEY,2.445,g,30,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.2563,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,LIVER,12.204,g,30,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,HEART,0.36446,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,HEART,1.045,g,30,M,CG
HCD-03,HCD-03-0003,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.71147,%,30,M,CG
HCD-03,HCD-03-0003,,,,WEIGHT,Weight,BRAIN,2.04,g,30,M,CG
HCD-03,HCD-03-0088,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.15164,%,44,F,CG
HCD-03,HCD-03-0088,,,,WEIGHT,Weight,THYMUS,0.303,g,44,F,CG
HCD-03,HCD-03-0088,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.24923,%,44,F,CG
HCD-03,HCD-03-0088,,,,WEIGHT,Weight,SPLEEN,0.498,g,44,F,CG
HCD-03,HCD-03-0088,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.04354,%,44,F,CG
HCD-03,HCD-03-0088,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.087,g,44,F,CG
HCD-03,HCD-03-0088,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.41788,%,44,F,CG
HCD-03,HCD-03-0088,,,,WEIGHT,Weight,UTERUS,0.835,g,44,F,CG
HCD-03,HCD-03-0088,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.77171,%,44,F,CG
HCD-03,HCD-03-0088,,,,WEIGHT,Weight,KIDNEY,1.542,g,44,F,CG
HCD-03,HCD-03-0088,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.0412,%,44,F,CG
HCD-03,HCD-03-0088,,,,WEIGHT,Weight,LIVER,8.075,g,44,F,CG
HCD-03,HCD-03-0088,,,,OWBW,Organ to Body Weight Ratio,HEART,0.44841,%,44,F,CG
HCD-03,HCD-03-0088,,,,WEIGHT,Weight,HEART,0.896,g,44,F,CG
HCD-03,HCD-03-0088,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.96088,%,44,F,CG
HCD-03,HCD-03-0088,,,,WEIGHT,Weight,BRAIN,1.92,g,44,F,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.14909,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,THYMUS,0.427,g,31,M,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18785,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,SPLEEN,0.538,g,31,M,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01886,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.054,g,31,M,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.4417,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.265,g,31,M,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.27095,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.776,g,31,M,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.36453,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,EPIDIDYMIS,1.044,g,31,M,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.0555,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,TESTIS,3.023,g,31,M,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.92843,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,KIDNEY,2.659,g,31,M,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.6397,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,LIVER,10.424,g,31,M,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,HEART,0.31809,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,HEART,0.911,g,31,M,CG
HCD-03,HCD-03-0009,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.65539,%,31,M,CG
HCD-03,HCD-03-0009,,,,WEIGHT,Weight,BRAIN,1.877,g,31,M,CG
HCD-03,HCD-03-0015,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.15593,%,44,M,CG
HCD-03,HCD-03-0015,,,,WEIGHT,Weight,THYMUS,0.59,g,44,M,CG
HCD-03,HCD-03-0015,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.16122,%,44,M,CG
HCD-03,HCD-03-0015,,,,WEIGHT,Weight,SPLEEN,0.61,g,44,M,CG
HCD-03,HCD-03-0015,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.02114,%,44,M,CG
HCD-03,HCD-03-0015,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.08,g,44,M,CG
HCD-03,HCD-03-0015,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.2775,%,44,M,CG
HCD-03,HCD-03-0015,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.05,g,44,M,CG
HCD-03,HCD-03-0015,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.21672,%,44,M,CG
HCD-03,HCD-03-0015,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.82,g,44,M,CG
HCD-03,HCD-03-0015,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.19293,%,44,M,CG
HCD-03,HCD-03-0015,,,,WEIGHT,Weight,EPIDIDYMIS,0.73,g,44,M,CG
HCD-03,HCD-03-0015,,,,OWBW,Organ to Body Weight Ratio,TESTIS,0.22729,%,44,M,CG
HCD-03,HCD-03-0015,,,,WEIGHT,Weight,TESTIS,0.86,g,44,M,CG
HCD-03,HCD-03-0015,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.71094,%,44,M,CG
HCD-03,HCD-03-0015,,,,WEIGHT,Weight,KIDNEY,2.69,g,44,M,CG
HCD-03,HCD-03-0015,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.0013,%,44,M,CG
HCD-05,HCD-05-0001,,,,WEIGHT,Weight,EPIDIDYMIS,1.088,g,29,M,CG
HCD-05,HCD-05-0001,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.1337,%,29,M,CG
HCD-05,HCD-05-0001,,,,WEIGHT,Weight,TESTIS,3.182,g,29,M,CG
HCD-05,HCD-05-0001,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.75354,%,29,M,CG
HCD-05,HCD-05-0001,,,,WEIGHT,Weight,KIDNEY,2.115,g,29,M,CG
HCD-05,HCD-05-0001,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8974,%,29,M,CG
HCD-05,HCD-05-0001,,,,WEIGHT,Weight,LIVER,10.939,g,29,M,CG
HCD-05,HCD-05-0001,,,,OWBW,Organ to Body Weight Ratio,HEART,0.32956,%,29,M,CG
HCD-05,HCD-05-0001,,,,WEIGHT,Weight,HEART,0.925,g,29,M,CG
HCD-05,HCD-05-0001,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.70045,%,29,M,CG
HCD-05,HCD-05-0001,,,,WEIGHT,Weight,BRAIN,1.966,g,29,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.1015,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,THYMUS,0.379,g,58,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.16175,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,SPLEEN,0.604,g,58,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.0158,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.059,g,58,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.40705,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.52,g,58,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.20272,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.757,g,58,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.38242,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,EPIDIDYMIS,1.428,g,58,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,TESTIS,0.87999,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,TESTIS,3.286,g,58,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.70244,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,KIDNEY,2.623,g,58,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.4002,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,LIVER,12.697,g,58,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,HEART,0.3002,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,HEART,1.121,g,58,M,CG
HCD-05,HCD-05-0014,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.54631,%,58,M,CG
HCD-05,HCD-05-0014,,,,WEIGHT,Weight,BRAIN,2.04,g,58,M,CG
HCD-05,HCD-05-0074,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.18407,%,31,F,CG
HCD-05,HCD-05-0074,,,,WEIGHT,Weight,THYMUS,0.413,g,31,F,CG
HCD-05,HCD-05-0074,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.22953,%,31,F,CG
HCD-05,HCD-05-0074,,,,WEIGHT,Weight,SPLEEN,0.515,g,31,F,CG
HCD-05,HCD-05-0074,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.04145,%,31,F,CG
HCD-05,HCD-05-0074,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.093,g,31,F,CG
HCD-05,HCD-05-0074,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.41227,%,31,F,CG
HCD-05,HCD-05-0074,,,,WEIGHT,Weight,UTERUS,0.925,g,31,F,CG
HCD-05,HCD-05-0074,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.82097,%,31,F,CG
HCD-05,HCD-05-0074,,,,WEIGHT,Weight,KIDNEY,1.842,g,31,F,CG
HCD-05,HCD-05-0074,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8793,%,31,F,CG
HCD-05,HCD-05-0074,,,,WEIGHT,Weight,LIVER,8.704,g,31,F,CG
HCD-05,HCD-05-0074,,,,OWBW,Organ to Body Weight Ratio,HEART,0.35834,%,31,F,CG
HCD-05,HCD-05-0074,,,,WEIGHT,Weight,HEART,0.804,g,31,F,CG
HCD-05,HCD-05-0074,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.8339,%,31,F,CG
HCD-05,HCD-05-0074,,,,WEIGHT,Weight,BRAIN,1.871,g,31,F,CG
HCD-05,HCD-05-0080,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.25173,%,31,F,CG
HCD-05,HCD-05-0080,,,,WEIGHT,Weight,THYMUS,0.511,g,31,F,CG
HCD-05,HCD-05-0080,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18867,%,31,F,CG
HCD-05,HCD-05-0080,,,,WEIGHT,Weight,SPLEEN,0.383,g,31,F,CG
HCD-05,HCD-05-0080,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.03547,%,31,F,CG
HCD-05,HCD-05-0080,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.072,g,31,F,CG
HCD-05,HCD-05-0080,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.25863,%,31,F,CG
HCD-05,HCD-05-0080,,,,WEIGHT,Weight,UTERUS,0.525,g,31,F,CG
HCD-05,HCD-05-0080,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.93894,%,31,F,CG
HCD-05,HCD-05-0080,,,,WEIGHT,Weight,KIDNEY,1.906,g,31,F,CG
HCD-05,HCD-05-0080,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.4006,%,31,F,CG
HCD-05,HCD-05-0080,,,,WEIGHT,Weight,LIVER,8.933,g,31,F,CG
HCD-05,HCD-05-0080,,,,OWBW,Organ to Body Weight Ratio,HEART,0.40297,%,31,F,CG
HCD-05,HCD-05-0080,,,,WEIGHT,Weight,HEART,0.818,g,31,F,CG
HCD-05,HCD-05-0080,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.87933,%,31,F,CG
HCD-05,HCD-05-0080,,,,WEIGHT,Weight,BRAIN,1.785,g,31,F,CG
HCD-05,HCD-05-0087,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.13522,%,58,F,CG
HCD-05,HCD-05-0087,,,,WEIGHT,Weight,THYMUS,0.317,g,58,F,CG
HCD-05,HCD-05-0087,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.19451,%,58,F,CG
HCD-05,HCD-05-0087,,,,WEIGHT,Weight,SPLEEN,0.456,g,58,F,CG
HCD-05,HCD-05-0087,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.04479,%,58,F,CG
HCD-05,HCD-05-0087,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.105,g,58,F,CG
HCD-05,HCD-05-0087,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.22266,%,58,F,CG
HCD-05,HCD-05-0087,,,,WEIGHT,Weight,UTERUS,0.522,g,58,F,CG
HCD-05,HCD-05-0087,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.73837,%,58,F,CG
HCD-05,HCD-05-0087,,,,WEIGHT,Weight,KIDNEY,1.731,g,58,F,CG
HCD-05,HCD-05-0087,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.0096,%,58,F,CG
HCD-05,HCD-05-0087,,,,WEIGHT,Weight,LIVER,9.4,g,58,F,CG
HCD-05,HCD-05-0087,,,,OWBW,Organ to Body Weight Ratio,HEART,0.32887,%,58,F,CG
HCD-05,HCD-05-0087,,,,WEIGHT,Weight,HEART,0.771,g,58,F,CG
HCD-05,HCD-05-0087,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.84842,%,58,F,CG
HCD-05,HCD-05-0087,,,,WEIGHT,Weight,BRAIN,1.989,g,58,F,CG
HCD-11,HCD-11-0001,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.18796,%,30,M,CG
HCD-11,HCD-11-0001,,,,WEIGHT,Weight,THYMUS,0.558,g,30,M,CG
HCD-11,HCD-11-0001,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.21592,%,30,M,CG
HCD-11,HCD-11-0001,,,,WEIGHT,Weight,SPLEEN,0.641,g,30,M,CG
HCD-11,HCD-11-0001,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01853,%,30,M,CG
HCD-11,HCD-11-0001,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.055,g,30,M,CG
HCD-11,HCD-11-0001,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.73737,%,30,M,CG
HCD-11,HCD-11-0001,,,,WEIGHT,Weight,KIDNEY,2.189,g,30,M,CG
HCD-11,HCD-11-0001,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.5636,%,30,M,CG
HCD-11,HCD-11-0001,,,,WEIGHT,Weight,LIVER,10.579,g,30,M,CG
HCD-11,HCD-11-0005,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.12864,%,31,M,CG
HCD-11,HCD-11-0005,,,,WEIGHT,Weight,THYMUS,0.364,g,31,M,CG
HCD-11,HCD-11-0005,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18625,%,31,M,CG
HCD-11,HCD-11-0005,,,,WEIGHT,Weight,SPLEEN,0.527,g,31,M,CG
HCD-11,HCD-11-0005,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.02014,%,31,M,CG
HCD-11,HCD-11-0005,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.057,g,31,M,CG
HCD-11,HCD-11-0005,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.76973,%,31,M,CG
HCD-11,HCD-11-0005,,,,WEIGHT,Weight,KIDNEY,2.178,g,31,M,CG
HCD-11,HCD-11-0005,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.3176,%,31,M,CG
HCD-11,HCD-11-0005,,,,WEIGHT,Weight,LIVER,12.217,g,31,M,CG
HCD-11,HCD-11-0004,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.13686,%,31,M,CG
HCD-11,HCD-11-0004,,,,WEIGHT,Weight,THYMUS,0.392,g,31,M,CG
HCD-11,HCD-11-0004,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.19446,%,31,M,CG
HCD-11,HCD-11-0004,,,,WEIGHT,Weight,SPLEEN,0.557,g,31,M,CG
HCD-11,HCD-11-0004,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01781,%,31,M,CG
HCD-11,HCD-11-0004,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.051,g,31,M,CG
HCD-11,HCD-11-0004,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.79949,%,31,M,CG
HCD-11,HCD-11-0004,,,,WEIGHT,Weight,KIDNEY,2.29,g,31,M,CG
HCD-11,HCD-11-0004,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8714,%,31,M,CG
HCD-11,HCD-11-0004,,,,WEIGHT,Weight,LIVER,11.089,g,31,M,CG
HCD-11,HCD-11-0002,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.17025,%,30,M,CG
HCD-11,HCD-11-0002,,,,WEIGHT,Weight,THYMUS,0.524,g,30,M,CG
HCD-11,HCD-11-0002,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.17545,%,30,M,CG
HCD-11,HCD-11-0002,,,,WEIGHT,Weight,SPLEEN,0.54,g,30,M,CG
HCD-11,HCD-11-0002,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01884,%,30,M,CG
HCD-11,HCD-11-0002,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.058,g,30,M,CG
HCD-11,HCD-11-0002,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.63617,%,30,M,CG
HCD-11,HCD-11-0002,,,,WEIGHT,Weight,KIDNEY,1.958,g,30,M,CG
HCD-11,HCD-11-0002,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.3534,%,30,M,CG
HCD-11,HCD-11-0002,,,,WEIGHT,Weight,LIVER,10.321,g,30,M,CG
HCD-11,HCD-11-0003,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.13605,%,30,M,CG
HCD-11,HCD-11-0003,,,,WEIGHT,Weight,THYMUS,0.382,g,30,M,CG
HCD-11,HCD-11-0003,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18448,%,30,M,CG
HCD-11,HCD-11-0003,,,,WEIGHT,Weight,SPLEEN,0.518,g,30,M,CG
HCD-11,HCD-11-0003,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01959,%,30,M,CG
HCD-11,HCD-11-0003,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.055,g,30,M,CG
HCD-11,HCD-11-0003,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.78174,%,30,M,CG
HCD-11,HCD-11-0003,,,,WEIGHT,Weight,KIDNEY,2.195,g,30,M,CG
HCD-11,HCD-11-0003,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.2599,%,30,M,CG
HCD-11,HCD-11-0003,,,,WEIGHT,Weight,LIVER,11.961,g,30,M,CG
HCD-11,HCD-11-0006,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.14661,%,31,M,CG
HCD-11,HCD-11-0006,,,,WEIGHT,Weight,THYMUS,0.413,g,31,M,CG
HCD-11,HCD-11-0006,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.19879,%,31,M,CG
HCD-11,HCD-11-0006,,,,WEIGHT,Weight,SPLEEN,0.56,g,31,M,CG
HCD-11,HCD-11-0006,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01846,%,31,M,CG
HCD-11,HCD-11-0006,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.052,g,31,M,CG
HCD-11,HCD-11-0006,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.80546,%,31,M,CG
HCD-11,HCD-11-0006,,,,WEIGHT,Weight,KIDNEY,2.269,g,31,M,CG
HCD-11,HCD-11-0006,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.781,%,31,M,CG
HCD-11,HCD-11-0006,,,,WEIGHT,Weight,LIVER,10.651,g,31,M,CG
HCD-06,HCD-06-0037,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.1898,%,29,M,CG
HCD-06,HCD-06-0037,,,,WEIGHT,Weight,THYMUS,0.528,g,29,M,CG
HCD-06,HCD-06-0037,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.26924,%,29,M,CG
HCD-06,HCD-06-0037,,,,WEIGHT,Weight,SPLEEN,0.749,g,29,M,CG
HCD-06,HCD-06-0037,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.02049,%,29,M,CG
HCD-06,HCD-06-0037,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.057,g,29,M,CG
HCD-06,HCD-06-0037,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.24264,%,29,M,CG
HCD-06,HCD-06-0037,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",0.675,g,29,M,CG
HCD-06,HCD-06-0037,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.24947,%,29,M,CG
HCD-06,HCD-06-0037,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.694,g,29,M,CG
HCD-06,HCD-06-0037,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.31166,%,29,M,CG
HCD-06,HCD-06-0037,,,,WEIGHT,Weight,EPIDIDYMIS,0.867,g,29,M,CG
